,GEO_ID,NAME,high_school_deg,bachelor_deg
46,0500000US01093,"Marion County, Alabama",27.497274492734213,9.30320766088529
47,0500000US01095,"Marshall County, Alabama",23.88735610551739,13.372143282833035
48,0500000US01097,"Mobile County, Alabama",26.068941161129544,16.2818356780983
49,0500000US01099,"Monroe County, Alabama",37.15569346497415,10.130239774330043
50,0500000US01101,"Montgomery County, Alabama",20.022402298394738,22.887628061919177
51,0500000US01103,"Morgan County, Alabama",24.56855544277889,15.788284834707625
52,0500000US01105,"Perry County, Alabama",28.613698482728932,14.43370278704401
53,0500000US01107,"Pickens County, Alabama",29.97046386405177,10.63914933557279
54,0500000US01109,"Pike County, Alabama",25.615924159241594,16.217490174901748
55,0500000US01111,"Randolph County, Alabama",27.669002516889655,11.773038371528237
56,0500000US01113,"Russell County, Alabama",23.823540171176145,12.357095527332966
57,0500000US01115,"St. Clair County, Alabama",28.55918808032822,11.639591312550433
58,0500000US01117,"Shelby County, Alabama",15.942279508227445,30.037109243225007
59,0500000US01119,"Sumter County, Alabama",25.260506368680158,13.984129092756115
60,0500000US01121,"Talladega County, Alabama",27.007062087153397,10.599075721198702
61,0500000US01123,"Tallapoosa County, Alabama",26.633282356133297,13.187225278113512
62,0500000US01125,"Tuscaloosa County, Alabama",23.174552953377873,20.281402764043317
63,0500000US01127,"Walker County, Alabama",29.05835907034784,8.035660583372328
64,0500000US01129,"Washington County, Alabama",32.62587509824074,8.796396832114139
65,0500000US01131,"Wilcox County, Alabama",29.867896264394716,8.418219267858815
66,0500000US01133,"Winston County, Alabama",30.33118062563068,9.547830474268418
67,0500000US02013,"Aleutians East Borough, Alaska",37.25494830132939,9.299999999999999
68,0500000US02016,"Aleutians West Census Area, Alaska",33.37441207441208,13.315601965601966
69,0500000US02020,"Anchorage Municipality, Alaska",19.161746118808576,24.348079078530034
70,0500000US02050,"Bethel Census Area, Alaska",29.868401896989077,6.656214845042462
71,0500000US02060,"Bristol Bay Borough, Alaska",29.820571428571427,16.897714285714287
72,0500000US02068,"Denali Borough, Alaska",24.09439002671416,30.043766696349063
73,0500000US02070,"Dillingham Census Area, Alaska",26.685063495263055,13.25424309614997
74,0500000US02090,"Fairbanks North Star Borough, Alaska",18.613012758397936,20.727769702842377
75,0500000US02100,"Haines Borough, Alaska",23.181572676727562,24.833200953137407
76,0500000US02105,"Hoonah-Angoon Census Area, Alaska",33.695418419822346,17.038008415147267
77,0500000US02110,"Juneau City and Borough, Alaska",18.128302355168028,27.659564961057498
78,0500000US02122,"Kenai Peninsula Borough, Alaska",25.15368431855501,17.54995894909688
79,0500000US02130,"Ketchikan Gateway Borough, Alaska",25.137130434782605,18.10091304347826
80,0500000US02150,"Kodiak Island Borough, Alaska",22.827432904616757,19.091874210095906
81,0500000US02158,"Kusilvak Census Area, Alaska",33.33018181818182,1.9287272727272726
82,0500000US02164,"Lake and Peninsula Borough, Alaska",35.44608758076095,10.970136396267051
83,0500000US02170,"Matanuska-Susitna Borough, Alaska",25.414058214465356,14.219551291176723
84,0500000US02180,"Nome Census Area, Alaska",28.94661593912695,9.208450140168203
85,0500000US02185,"North Slope Borough, Alaska",32.240379901960786,11.345720996732027
86,0500000US02188,"Northwest Arctic Borough, Alaska",31.539507453013613,7.211587815942968
87,0500000US02195,"Petersburg Borough, Alaska",31.064169481117595,19.355265581823765
88,0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",30.29642578429842,12.961573279225847
89,0500000US02220,"Sitka City and Borough, Alaska",21.854525462962965,24.55865740740741
90,0500000US02230,"Skagway Municipality, Alaska",25.75962059620596,23.724119241192415
91,0500000US02240,"Southeast Fairbanks Census Area, Alaska",25.782436754870602,13.24335562663565
92,0500000US02261,"Valdez-Cordova Census Area, Alaska",25.63834252948177,21.75716758628151
93,0500000US02275,"Wrangell City and Borough, Alaska",28.39652278177458,15.204876099120703
94,0500000US02282,"Yakutat City and Borough, Alaska",27.59291217257319,16.31386748844376
95,0500000US02290,"Yukon-Koyukuk Census Area, Alaska",30.770392412125723,9.093918541937883
96,0500000US04001,"Apache County, Arizona",23.729907286990816,7.770512228887864
97,0500000US04003,"Cochise County, Arizona",20.10535803665774,16.342543319535704
98,0500000US04005,"Coconino County, Arizona",18.949884621374068,22.740313150331982
99,0500000US04007,"Gila County, Arizona",23.114932954842565,14.028106674634893
100,0500000US04009,"Graham County, Arizona",20.65861932835035,9.715406884935257
101,0500000US04011,"Greenlee County, Arizona",25.81115311909263,8.299621928166351
102,0500000US04012,"La Paz County, Arizona",26.138546626268457,9.316212186793631
103,0500000US04013,"Maricopa County, Arizona",17.985467461034325,22.679810502193448
104,0500000US04015,"Mohave County, Arizona",29.524113242976476,10.024593273790897
105,0500000US04017,"Navajo County, Arizona",23.10340441109179,10.019529605564198
106,0500000US04019,"Pima County, Arizona",18.530992097989984,22.70637232807019
107,0500000US04021,"Pinal County, Arizona",23.18515341052189,13.826025605774586
108,0500000US04023,"Santa Cruz County, Arizona",20.900021514629948,13.533493975903612
109,0500000US04025,"Yavapai County, Arizona",22.135336107371955,20.136676064489823
110,0500000US04027,"Yuma County, Arizona",19.8375866480799,9.783940267725857
111,0500000US05001,"Arkansas County, Arkansas",30.184096237579546,11.468359941944849
112,0500000US05003,"Ashley County, Arkansas",33.18836704489393,8.464558460779477
113,0500000US05005,"Baxter County, Arkansas",30.191433123325368,13.879197141960558
114,0500000US05007,"Benton County, Arkansas",22.38120327063241,22.70072057766623
115,0500000US05009,"Boone County, Arkansas",25.92694275535078,11.550963006616485
116,0500000US05011,"Bradley County, Arkansas",31.272963031083318,10.070516829133712
117,0500000US05013,"Calhoun County, Arkansas",35.1259437596302,9.108570878274268
118,0500000US05015,"Carroll County, Arkansas",28.697557661362413,15.339688896835328
119,0500000US05017,"Chicot County, Arkansas",30.591719265190772,11.19151201130476
120,0500000US05019,"Clark County, Arkansas",21.84526936478156,17.15699991065845
121,0500000US05021,"Clay County, Arkansas",33.39858284639667,9.24843844448922
122,0500000US05023,"Cleburne County, Arkansas",35.368446215139436,11.76103187250996
123,0500000US05025,"Cleveland County, Arkansas",34.996530511811024,11.71782726377953
124,0500000US05027,"Columbia County, Arkansas",30.339455753701213,12.724613055181697
125,0500000US05029,"Conway County, Arkansas",33.812350177389966,11.429552210183145
126,0500000US05031,"Craighead County, Arkansas",24.58968186687782,18.153447296101355
127,0500000US05033,"Crawford County, Arkansas",28.756424233730215,11.159706083935031
128,0500000US05035,"Crittenden County, Arkansas",25.248068704799472,11.45892094017094
129,0500000US05037,"Cross County, Arkansas",32.072889919163096,10.083808844507846
130,0500000US05039,"Dallas County, Arkansas",33.53599395521363,8.779296606676741
131,0500000US05041,"Desha County, Arkansas",32.23778290204117,9.81622683405927
132,0500000US05043,"Drew County, Arkansas",25.578666449476028,15.50240538632785
133,0500000US05045,"Faulkner County, Arkansas",22.271729599430532,20.533202290817314
134,0500000US05047,"Franklin County, Arkansas",32.39276694103056,8.492795129101363
135,0500000US05049,"Fulton County, Arkansas",28.727610170877277,8.919336113155097
136,0500000US05051,"Garland County, Arkansas",25.83959514991629,16.08216122977018
137,0500000US05053,"Grant County, Arkansas",34.08060244952003,13.270109235352532
138,0500000US05055,"Greene County, Arkansas",34.0699868705076,11.68824354095734
139,0500000US05057,"Hempstead County, Arkansas",27.71029209779324,10.332515337423311
140,0500000US05059,"Hot Spring County, Arkansas",30.904068815668065,9.997020567312559
141,0500000US05061,"Howard County, Arkansas",27.024521072796933,9.22959957929532
142,0500000US05063,"Independence County, Arkansas",27.52122264675235,12.153530873433617
143,0500000US05065,"Izard County, Arkansas",31.235939572586588,10.095777450257922
144,0500000US05067,"Jackson County, Arkansas",34.39181887590298,7.5326657661361365
145,0500000US05069,"Jefferson County, Arkansas",30.71283161571548,12.605360699748852
146,0500000US05071,"Johnson County, Arkansas",31.025887304717127,10.651482633095707
147,0500000US05073,"Lafayette County, Arkansas",32.47158823529412,11.552647058823531
148,0500000US05075,"Lawrence County, Arkansas",29.709952262976618,10.79546800410901
149,0500000US05077,"Lee County, Arkansas",31.991363932999782,7.96016967587557
150,0500000US05079,"Lincoln County, Arkansas",40.370962467484205,7.6416425120772935
151,0500000US05081,"Little River County, Arkansas",34.52820928160687,9.05369725439378
152,0500000US05083,"Logan County, Arkansas",35.05831179619716,9.762460771644822
153,0500000US05085,"Lonoke County, Arkansas",27.520330079417604,14.570463820869183
154,0500000US05087,"Madison County, Arkansas",34.45875639997533,10.032262044290913
155,0500000US05089,"Marion County, Arkansas",30.997378004369992,13.29308084486526
156,0500000US05091,"Miller County, Arkansas",27.347555769760394,11.786002478656018
157,0500000US05093,"Mississippi County, Arkansas",30.026959597398275,9.277161373023787
158,0500000US05095,"Monroe County, Arkansas",31.956865248226947,9.348666666666665
159,0500000US05097,"Montgomery County, Arkansas",30.63632402234637,10.127899441340782
160,0500000US05099,"Nevada County, Arkansas",33.833552867920005,10.21877619446773
161,0500000US05101,"Newton County, Arkansas",28.4958013312852,15.025985663082437
162,0500000US05103,"Ouachita County, Arkansas",31.017683592110785,10.644649601342845
163,0500000US05105,"Perry County, Arkansas",31.585803959439886,9.269956542732977
164,0500000US05107,"Phillips County, Arkansas",23.91504353434376,9.793604213694508
165,0500000US05109,"Pike County, Arkansas",29.93916883599851,12.169589066567497
166,0500000US05111,"Poinsett County, Arkansas",32.59990793438233,7.847744392366923
167,0500000US05113,"Polk County, Arkansas",28.38138747884941,10.20166716432766
168,0500000US05115,"Pope County, Arkansas",26.229908564796666,15.433302488982294
169,0500000US05117,"Prairie County, Arkansas",32.04904139699597,11.449774087190132
170,0500000US05119,"Pulaski County, Arkansas",20.541816488407424,24.550192509803622
171,0500000US05121,"Randolph County, Arkansas",28.20482622209664,9.673376660073467
172,0500000US05123,"St. Francis County, Arkansas",28.05965250965251,7.247915057915058
173,0500000US05125,"Saline County, Arkansas",24.25465477536323,19.00869991207135
174,0500000US05127,"Scott County, Arkansas",30.83369313801079,6.429250192752506
175,0500000US05129,"Searcy County, Arkansas",31.677250885179568,9.12076378351037
176,0500000US05131,"Sebastian County, Arkansas",24.25258051116458,14.633851917454994
177,0500000US05133,"Sevier County, Arkansas",26.46281833616299,8.227902347637727
178,0500000US05135,"Sharp County, Arkansas",32.025380710659896,7.512993756928642
179,0500000US05137,"Stone County, Arkansas",27.837466933867734,10.70584368737475
180,0500000US05139,"Union County, Arkansas",26.798565236127658,14.851190144236863
181,0500000US05141,"Van Buren County, Arkansas",34.65158634779473,10.77330849657493
182,0500000US05143,"Washington County, Arkansas",19.479256012983825,21.77669971457968
183,0500000US05145,"White County, Arkansas",28.305431553287118,14.636697900002538
184,0500000US05147,"Woodruff County, Arkansas",33.9951017909077,10.447022807286086
185,0500000US05149,"Yell County, Arkansas",31.17536339918002,8.90316809541558
186,0500000US06001,"Alameda County, California",14.816119170377739,34.978806328519504
187,0500000US06003,"Alpine County, California",21.78691049085659,26.916073147256977
188,0500000US06005,"Amador County, California",24.030003382861903,15.214902807775378
189,0500000US06007,"Butte County, California",18.72943046803385,19.237797420034806
190,0500000US06009,"Calaveras County, California",23.213527705760864,14.343935931801203
191,0500000US06011,"Colusa County, California",19.796210496877038,9.742938379789317
192,0500000US06013,"Contra Costa County, California",14.379407328161673,30.230613236495305
193,0500000US06015,"Del Norte County, California",25.294519003455175,10.714428077832332
194,0500000US06017,"El Dorado County, California",18.344704422394635,25.676487964234763
195,0500000US06019,"Fresno County, California",17.033448651679343,13.646033350228183
196,0500000US06021,"Glenn County, California",20.848698884758367,9.647204746925935
197,0500000US06023,"Humboldt County, California",18.212259820509047,21.48092687950566
198,0500000US06025,"Imperial County, California",17.52386594429472,9.68818268852967
199,0500000US06027,"Inyo County, California",24.72962118262224,20.237236468821273
200,0500000US06029,"Kern County, California",21.133050073171475,10.308462993484978
201,0500000US06031,"Kings County, California",20.186816730926203,9.619321658227763
202,0500000US06033,"Lake County, California",24.657509151803097,11.379788145494196
203,0500000US06035,"Lassen County, California",29.990833279252385,9.676659744305276
204,0500000US06037,"Los Angeles County, California",16.73545965558936,23.30937725969269
205,0500000US06039,"Madera County, California",18.69360045807518,9.49009798434052
206,0500000US06041,"Marin County, California",9.544711725262847,44.74678602616728
207,0500000US06043,"Mariposa County, California",21.036991963260622,19.495591274397245
208,0500000US06045,"Mendocino County, California",20.521308355498483,17.703884252040723
209,0500000US06047,"Merced County, California",18.1591406209697,8.819711329417574
210,0500000US06049,"Modoc County, California",27.496687998203658,11.590490625350848
211,0500000US06051,"Mono County, California",21.4895178197065,20.577051013277433
212,0500000US06053,"Monterey County, California",15.705579474400682,16.3075385893265
213,0500000US06055,"Napa County, California",15.49268673499352,25.769777185707227
214,0500000US06057,"Nevada County, California",16.04713635081214,28.858873080488493
215,0500000US06059,"Orange County, California",14.35317666042517,28.981746465642523
216,0500000US06061,"Placer County, California",14.90241030110606,28.62944058810102
217,0500000US06063,"Plumas County, California",21.711698821007502,18.71474276527331
218,0500000US06065,"Riverside County, California",21.141929818668437,15.005920780081935
219,0500000US06067,"Sacramento County, California",17.952392734132562,21.605320313560764
220,0500000US06069,"San Benito County, California",19.348853849211608,13.234440837418843
221,0500000US06071,"San Bernardino County, California",20.3501124925606,13.884164304749444
222,0500000US06073,"San Diego County, California",15.791413699276221,27.405105255523623
223,0500000US06075,"San Francisco County, California",11.013710896828545,48.64838489944123
224,0500000US06077,"San Joaquin County, California",21.37520586369837,12.409849273434123
225,0500000US06079,"San Luis Obispo County, California",16.972725532932856,24.99303528077543
226,0500000US06081,"San Mateo County, California",12.688622962824935,38.23789396460622
227,0500000US06083,"Santa Barbara County, California",14.322796625220029,22.75196019144435
228,0500000US06085,"Santa Clara County, California",11.971068187831717,38.11430590359383
229,0500000US06087,"Santa Cruz County, California",13.985317306779772,28.237761441367777
230,0500000US06089,"Shasta County, California",20.770017074749457,16.236064549248933
231,0500000US06091,"Sierra County, California",26.746513157894736,14.6125
232,0500000US06093,"Siskiyou County, California",21.071385847059908,17.038888377657127
233,0500000US06095,"Solano County, California",19.56965545493845,19.139367040189754
234,0500000US06097,"Sonoma County, California",16.10334592574214,26.307382166267818
235,0500000US06099,"Stanislaus County, California",22.216969075505254,11.257399013980272
236,0500000US06101,"Sutter County, California",18.07507933700278,12.271337751927499
237,0500000US06103,"Tehama County, California",23.304953686318687,11.23779258981099
238,0500000US06105,"Trinity County, California",29.595094488188973,15.222188976377954
239,0500000US06107,"Tulare County, California",18.591860757136857,8.925882337658965
240,0500000US06109,"Tuolumne County, California",24.19142936441854,15.875548154315847
241,0500000US06111,"Ventura County, California",15.669719083684758,23.607708350299728
242,0500000US06113,"Yolo County, California",15.675864956384114,26.676508152674003
243,0500000US06115,"Yuba County, California",17.74061419591409,11.402010214772133
244,0500000US08001,"Adams County, Colorado",21.773552691090003,16.319798931974894
245,0500000US08003,"Alamosa County, Colorado",21.287080151486933,16.167132302725523
246,0500000US08005,"Arapahoe County, Colorado",16.947254561251086,30.25422737991808
247,0500000US08007,"Archuleta County, Colorado",18.433366030332756,28.52736738851581
248,0500000US08009,"Baca County, Colorado",21.940044931199104,16.208284189834316
249,0500000US08011,"Bent County, Colorado",40.90302401935373,9.158475894245724
250,0500000US08013,"Boulder County, Colorado",10.578769650553472,43.269470093950574
251,0500000US08014,"Broomfield County, Colorado",12.602825324809238,39.94570750964853
252,0500000US08015,"Chaffee County, Colorado",24.35122973871248,27.062197678580553
253,0500000US08017,"Cheyenne County, Colorado",25.191707798617962,12.679960513326751
254,0500000US08019,"Clear Creek County, Colorado",18.823212216956293,37.81817798841496
255,0500000US08021,"Conejos County, Colorado",24.841092519685038,13.949187992125983
256,0500000US08023,"Costilla County, Colorado",20.21845126835781,14.823204272363151
257,0500000US08025,"Crowley County, Colorado",31.79735835940216,7.063051790059089
258,0500000US08027,"Custer County, Colorado",18.299664991624795,26.3607202680067
259,0500000US08029,"Delta County, Colorado",30.55106821527891,16.536855880909535
260,0500000US08031,"Denver County, Colorado",14.430129426170959,37.18917111693142
261,0500000US08033,"Dolores County, Colorado",28.383844911147015,18.78852988691438
262,0500000US08035,"Douglas County, Colorado",10.277084939040176,39.448005451715716
263,0500000US08037,"Eagle County, Colorado",13.503297306194108,34.04029736105777
264,0500000US08039,"Elbert County, Colorado",20.08785628183692,26.133608119142977
265,0500000US08041,"El Paso County, Colorado",16.785734233319122,25.97115572253045
266,0500000US08043,"Fremont County, Colorado",33.75191141353733,14.692238118382958
267,0500000US08045,"Garfield County, Colorado",21.000482600965203,21.23555160443654
268,0500000US08047,"Gilpin County, Colorado",19.26907610501828,33.54072781655035
269,0500000US08049,"Grand County, Colorado",23.378148075540743,29.76913677056786
270,0500000US08051,"Gunnison County, Colorado",14.48083561480776,38.63366265920724
271,0500000US08053,"Hinsdale County, Colorado",19.053908984830805,37.487864644107354
272,0500000US08055,"Huerfano County, Colorado",26.453555921545142,16.65870639317263
273,0500000US08057,"Jackson County, Colorado",23.767168913560667,15.528945281522601
274,0500000US08059,"Jefferson County, Colorado",16.97777079948086,33.752819251284805
275,0500000US08061,"Kiowa County, Colorado",25.55916722632639,14.784687709872397
276,0500000US08063,"Kit Carson County, Colorado",28.12441251510676,13.295904391029945
277,0500000US08065,"Lake County, Colorado",22.14643271835892,24.43262804799381
278,0500000US08067,"La Plata County, Colorado",16.871607601992196,33.340025531761874
279,0500000US08069,"Larimer County, Colorado",16.38232410828746,33.543755256883976
280,0500000US08071,"Las Animas County, Colorado",23.367362960886023,14.583807654563298
281,0500000US08073,"Lincoln County, Colorado",43.96768128916741,9.343724261414502
282,0500000US08075,"Logan County, Colorado",26.717600536193032,14.406541554959786
283,0500000US08077,"Mesa County, Colorado",21.78458252324459,20.10348635744422
284,0500000US08079,"Mineral County, Colorado",13.609344660194175,39.33313106796116
285,0500000US08081,"Moffat County, Colorado",29.477595794926483,11.989776795916814
286,0500000US08083,"Montezuma County, Colorado",24.348092658753025,21.46253313357151
287,0500000US08085,"Montrose County, Colorado",25.321997793024035,18.369865182555294
288,0500000US08087,"Morgan County, Colorado",24.11145281761756,11.641143879089666
289,0500000US08089,"Otero County, Colorado",24.062701017394154,12.537917076906249
290,0500000US08091,"Ouray County, Colorado",13.871371976647206,38.98490408673895
291,0500000US08093,"Park County, Colorado",27.38264398052275,24.20127609559523
292,0500000US08095,"Phillips County, Colorado",25.615664335664338,15.833076923076923
293,0500000US08097,"Pitkin County, Colorado",15.55280598014058,48.39232399866116
294,0500000US08099,"Prowers County, Colorado",20.519530860089837,12.4112876393279
295,0500000US08101,"Pueblo County, Colorado",22.88857044739791,15.46752900916967
296,0500000US08103,"Rio Blanco County, Colorado",24.218656015037595,15.19547305764411
297,0500000US08105,"Rio Grande County, Colorado",23.84984520123839,16.883883237505525
298,0500000US08107,"Routt County, Colorado",17.828473994894704,37.465535258455645
299,0500000US08109,"Saguache County, Colorado",24.464487257281554,16.461453276699032
300,0500000US08111,"San Juan County, Colorado",23.112733446519524,29.396434634974533
301,0500000US08113,"San Miguel County, Colorado",13.559970182631382,47.074431606410734
302,0500000US08115,"Sedgwick County, Colorado",22.336520241171403,13.986821705426356
303,0500000US08117,"Summit County, Colorado",16.571287807106266,40.4948872720154
304,0500000US08119,"Teller County, Colorado",19.80570869352471,29.37602756483445
305,0500000US08121,"Washington County, Colorado",27.84755546425637,11.35760065735415
306,0500000US08123,"Weld County, Colorado",21.171914064418935,18.249611750642714
307,0500000US08125,"Yuma County, Colorado",24.673118064580624,15.19160251924423
308,0500000US09001,"Fairfield County, Connecticut",17.09790036507099,34.48719422920865
309,0500000US09003,"Hartford County, Connecticut",21.041142126838572,28.090039292225153
310,0500000US09005,"Litchfield County, Connecticut",24.628599136273227,27.462849858792758
311,0500000US09007,"Middlesex County, Connecticut",21.29431841180475,32.448691529748004
312,0500000US09009,"New Haven County, Connecticut",24.679969749729743,25.880345720706273
313,0500000US09011,"New London County, Connecticut",24.274847600882605,24.7319918471147
314,0500000US09013,"Tolland County, Connecticut",20.82130237053415,28.27989381913506
315,0500000US09015,"Windham County, Connecticut",26.024212892267045,17.68817579740233
316,0500000US10001,"Kent County, Delaware",24.774192270471254,16.684335508406953
317,0500000US10003,"New Castle County, Delaware",24.437601790835455,25.9448458640871
318,0500000US10005,"Sussex County, Delaware",25.555569915858527,21.711574800342273
319,0500000US11001,"District of Columbia, District of Columbia",14.914867551246385,44.15456781817946
320,0500000US12001,"Alachua County, Florida",16.502894406708783,29.78642834808226
321,0500000US12003,"Baker County, Florida",32.49271206267059,9.339679557619368
322,0500000US12005,"Bay County, Florida",24.67177826208684,17.294335230922098
323,0500000US12007,"Bradford County, Florida",32.60898341691987,7.359669802686972
324,0500000US12009,"Brevard County, Florida",23.39245662306343,23.036489230700916
325,0500000US12011,"Broward County, Florida",21.67022160154293,23.719605805197265
326,0500000US12013,"Calhoun County, Florida",32.307923687508705,7.293663835120457
327,0500000US12015,"Charlotte County, Florida",30.911245561035418,19.556382444067665
328,0500000US12017,"Citrus County, Florida",32.013644786421345,14.803265159917062
329,0500000US12019,"Clay County, Florida",24.286802109694662,17.562393510087272
330,0500000US12021,"Collier County, Florida",22.1393441431352,28.311947944962082
331,0500000US12023,"Columbia County, Florida",28.656753087125544,10.499764177909901
332,0500000US12027,"DeSoto County, Florida",35.87971709617104,8.4142481641059
333,0500000US12029,"Dixie County, Florida",34.77419374284164,8.064307673759721
334,0500000US12031,"Duval County, Florida",22.107866599158715,21.35448511300105
335,0500000US12033,"Escambia County, Florida",21.77729504196293,19.062225709828994
336,0500000US12035,"Flagler County, Florida",28.79313758526789,19.44689301554631
337,0500000US12037,"Franklin County, Florida",29.380983828634324,14.688629243925154
338,0500000US12039,"Gadsden County, Florida",28.50756556752639,11.720010882576993
339,0500000US12041,"Gilchrist County, Florida",33.857249484765774,9.417779758257673
340,0500000US12043,"Glades County, Florida",31.714590115418765,8.588931636578868
341,0500000US12045,"Gulf County, Florida",29.702182845403183,14.95798664612224
342,0500000US12047,"Hamilton County, Florida",36.06024012285355,5.871520312718134
343,0500000US12049,"Hardee County, Florida",35.41325421105009,6.727691570528178
344,0500000US12051,"Hendry County, Florida",25.835677108907003,5.281076303643327
345,0500000US12053,"Hernando County, Florida",29.072444756941277,14.045041408812054
346,0500000US12055,"Highlands County, Florida",32.33249900905865,13.384980229511681
347,0500000US12057,"Hillsborough County, Florida",21.19034239438422,24.087104630740264
348,0500000US12059,"Holmes County, Florida",32.42480444627419,8.001533552902428
349,0500000US12061,"Indian River County, Florida",25.578395859444505,22.983183214385445
350,0500000US12063,"Jackson County, Florida",30.791146104911878,9.589819584941077
351,0500000US12065,"Jefferson County, Florida",29.145695925429,17.63635336487536
352,0500000US12067,"Lafayette County, Florida",31.77355563274285,8.112585388445064
353,0500000US12069,"Lake County, Florida",26.337279647957164,18.18229088059861
354,0500000US12071,"Lee County, Florida",25.60169254801564,21.763805615972487
355,0500000US12073,"Leon County, Florida",14.942476446837146,30.38738102633123
356,0500000US12075,"Levy County, Florida",33.606563869019624,9.047954359824766
357,0500000US12077,"Liberty County, Florida",37.14997004194128,10.975757938885561
358,0500000US12079,"Madison County, Florida",32.29263813651138,10.530807150595884
359,0500000US12081,"Manatee County, Florida",24.94854494772431,22.808038509889048
360,0500000US12083,"Marion County, Florida",30.481235043532863,15.27604051752912
361,0500000US12085,"Martin County, Florida",21.265966743155314,26.825681325244396
362,0500000US12086,"Miami-Dade County, Florida",21.859457744381405,21.990107237533287
363,0500000US12087,"Monroe County, Florida",23.15134568194411,27.556512045172692
364,0500000US12089,"Nassau County, Florida",26.085780644540183,22.47356735420829
365,0500000US12091,"Okaloosa County, Florida",19.994754997693747,22.264555384358715
366,0500000US12093,"Okeechobee County, Florida",31.021169550845812,8.225053470736924
367,0500000US12095,"Orange County, Florida",19.06273513683315,24.449653416272394
368,0500000US12097,"Osceola County, Florida",23.93133980196332,14.916246395135742
369,0500000US12099,"Palm Beach County, Florida",19.626992267036716,27.69719848166621
370,0500000US12101,"Pasco County, Florida",26.59665384424764,17.94093617637752
371,0500000US12103,"Pinellas County, Florida",23.783696325982255,25.084151509434353
372,0500000US12105,"Polk County, Florida",27.292126845987717,14.489533792468281
373,0500000US12107,"Putnam County, Florida",32.716224812974396,9.000827281166385
374,0500000US12109,"St. Johns County, Florida",17.39955123960862,32.40914073420143
