,GEO_ID,NAME,unemp_rate,med_hh_inc,mean_hh_inc
66,0500000US01131,"Wilcox County, Alabama",15.3,31014.0,42500.0
67,0500000US01133,"Winston County, Alabama",7.3,35788.0,53167.0
68,0500000US02013,"Aleutians East Borough, Alaska",3.9,69250.0,79535.0
69,0500000US02016,"Aleutians West Census Area, Alaska",2.1,87466.0,101964.0
70,0500000US02020,"Anchorage Municipality, Alaska",5.7,84928.0,109988.0
71,0500000US02050,"Bethel Census Area, Alaska",18.4,53553.0,70804.0
72,0500000US02060,"Bristol Bay Borough, Alaska",9.7,79808.0,96032.0
73,0500000US02068,"Denali Borough, Alaska",1.5,81719.0,85694.0
74,0500000US02070,"Dillingham Census Area, Alaska",11.9,56898.0,72576.0
75,0500000US02090,"Fairbanks North Star Borough, Alaska",6.5,76992.0,96615.0
76,0500000US02100,"Haines Borough, Alaska",4.8,58059.0,72356.0
77,0500000US02105,"Hoonah-Angoon Census Area, Alaska",10.7,59803.0,76767.0
78,0500000US02110,"Juneau City and Borough, Alaska",4.6,88390.0,107328.0
79,0500000US02122,"Kenai Peninsula Borough, Alaska",7.2,66064.0,85348.0
80,0500000US02130,"Ketchikan Gateway Borough, Alaska",5.9,72728.0,92764.0
81,0500000US02150,"Kodiak Island Borough, Alaska",5.6,85839.0,94946.0
82,0500000US02158,"Kusilvak Census Area, Alaska",27.2,36754.0,47654.0
83,0500000US02164,"Lake and Peninsula Borough, Alaska",15.2,44135.0,58583.0
84,0500000US02170,"Matanuska-Susitna Borough, Alaska",9.1,75493.0,92246.0
85,0500000US02180,"Nome Census Area, Alaska",17.2,61048.0,76581.0
86,0500000US02185,"North Slope Borough, Alaska",9.0,79306.0,94169.0
87,0500000US02188,"Northwest Arctic Borough, Alaska",18.2,60906.0,79967.0
88,0500000US02195,"Petersburg Borough, Alaska",4.1,69948.0,92572.0
89,0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",11.3,52379.0,66387.0
90,0500000US02220,"Sitka City and Borough, Alaska",5.0,73682.0,90196.0
91,0500000US02230,"Skagway Municipality, Alaska",6.5,73906.0,82263.0
92,0500000US02240,"Southeast Fairbanks Census Area, Alaska",11.0,70056.0,80810.0
93,0500000US02261,"Valdez-Cordova Census Area, Alaska",3.4,79867.0,96106.0
94,0500000US02275,"Wrangell City and Borough, Alaska",6.6,53894.0,71889.0
95,0500000US02282,"Yakutat City and Borough, Alaska",5.8,71607.0,76895.0
96,0500000US02290,"Yukon-Koyukuk Census Area, Alaska",17.0,41413.0,53438.0
97,0500000US04001,"Apache County, Arizona",10.5,32508.0,44477.0
98,0500000US04003,"Cochise County, Arizona",6.3,49260.0,64446.0
99,0500000US04005,"Coconino County, Arizona",7.6,59460.0,77638.0
100,0500000US04007,"Gila County, Arizona",8.8,43524.0,58074.0
101,0500000US04009,"Graham County, Arizona",8.3,51353.0,60143.0
102,0500000US04011,"Greenlee County, Arizona",5.7,63473.0,74470.0
103,0500000US04012,"La Paz County, Arizona",8.9,34643.0,48900.0
104,0500000US04013,"Maricopa County, Arizona",5.0,64468.0,89019.0
105,0500000US04015,"Mohave County, Arizona",8.0,45587.0,60395.0
106,0500000US04017,"Navajo County, Arizona",12.7,40067.0,54678.0
107,0500000US04019,"Pima County, Arizona",7.0,53379.0,73554.0
108,0500000US04021,"Pinal County, Arizona",7.1,58174.0,71325.0
109,0500000US04023,"Santa Cruz County, Arizona",7.7,41259.0,61551.0
110,0500000US04025,"Yavapai County, Arizona",5.7,52451.0,68419.0
111,0500000US04027,"Yuma County, Arizona",10.0,45243.0,59526.0
112,0500000US05001,"Arkansas County, Arkansas",5.8,46696.0,61946.0
113,0500000US05003,"Ashley County, Arkansas",5.4,44744.0,59845.0
114,0500000US05005,"Baxter County, Arkansas",4.6,42260.0,59206.0
115,0500000US05007,"Benton County, Arkansas",2.4,66362.0,92398.0
116,0500000US05009,"Boone County, Arkansas",4.5,45374.0,60651.0
117,0500000US05011,"Bradley County, Arkansas",7.6,43184.0,56779.0
118,0500000US05013,"Calhoun County, Arkansas",4.4,46417.0,58285.0
119,0500000US05015,"Carroll County, Arkansas",3.7,46110.0,62300.0
120,0500000US05017,"Chicot County, Arkansas",9.9,34147.0,50528.0
121,0500000US05019,"Clark County, Arkansas",2.0,41620.0,54473.0
122,0500000US05021,"Clay County, Arkansas",5.2,37233.0,50617.0
123,0500000US05023,"Cleburne County, Arkansas",4.3,44483.0,61420.0
124,0500000US05025,"Cleveland County, Arkansas",5.5,46684.0,59231.0
125,0500000US05027,"Columbia County, Arkansas",10.9,36193.0,54263.0
126,0500000US05029,"Conway County, Arkansas",6.7,42802.0,61828.0
127,0500000US05031,"Craighead County, Arkansas",6.2,47286.0,67880.0
128,0500000US05033,"Crawford County, Arkansas",4.5,46828.0,62144.0
129,0500000US05035,"Crittenden County, Arkansas",8.8,40161.0,57972.0
130,0500000US05037,"Cross County, Arkansas",6.1,46787.0,63421.0
131,0500000US05039,"Dallas County, Arkansas",3.3,38072.0,45536.0
132,0500000US05041,"Desha County, Arkansas",8.2,31893.0,45429.0
133,0500000US05043,"Drew County, Arkansas",3.9,46997.0,64337.0
134,0500000US05045,"Faulkner County, Arkansas",3.8,52827.0,70726.0
135,0500000US05047,"Franklin County, Arkansas",3.1,38923.0,50816.0
136,0500000US05049,"Fulton County, Arkansas",5.7,35405.0,47206.0
137,0500000US05051,"Garland County, Arkansas",5.5,44777.0,63652.0
138,0500000US05053,"Grant County, Arkansas",3.9,55388.0,71564.0
139,0500000US05055,"Greene County, Arkansas",7.6,47056.0,60189.0
140,0500000US05057,"Hempstead County, Arkansas",4.6,42860.0,55612.0
141,0500000US05059,"Hot Spring County, Arkansas",6.0,43889.0,56264.0
142,0500000US05061,"Howard County, Arkansas",6.8,36059.0,57580.0
143,0500000US05063,"Independence County, Arkansas",4.7,44319.0,60581.0
144,0500000US05065,"Izard County, Arkansas",8.6,42876.0,54216.0
145,0500000US05067,"Jackson County, Arkansas",7.5,34109.0,53156.0
146,0500000US05069,"Jefferson County, Arkansas",9.1,40726.0,54417.0
147,0500000US05071,"Johnson County, Arkansas",3.8,38511.0,52147.0
148,0500000US05073,"Lafayette County, Arkansas",5.4,32397.0,60652.0
149,0500000US05075,"Lawrence County, Arkansas",7.2,39993.0,53357.0
150,0500000US05077,"Lee County, Arkansas",12.3,29681.0,45765.0
151,0500000US05079,"Lincoln County, Arkansas",2.3,46596.0,58167.0
152,0500000US05081,"Little River County, Arkansas",10.0,45113.0,59109.0
153,0500000US05083,"Logan County, Arkansas",6.2,41466.0,52925.0
154,0500000US05085,"Lonoke County, Arkansas",3.6,59094.0,72425.0
155,0500000US05087,"Madison County, Arkansas",4.2,41682.0,61176.0
156,0500000US05089,"Marion County, Arkansas",4.8,36719.0,48180.0
157,0500000US05091,"Miller County, Arkansas",7.0,43371.0,59733.0
158,0500000US05093,"Mississippi County, Arkansas",9.2,39962.0,56558.0
159,0500000US05095,"Monroe County, Arkansas",7.5,38468.0,49632.0
160,0500000US05097,"Montgomery County, Arkansas",7.6,35741.0,49849.0
161,0500000US05099,"Nevada County, Arkansas",5.8,38042.0,45948.0
162,0500000US05101,"Newton County, Arkansas",3.5,38082.0,47594.0
163,0500000US05103,"Ouachita County, Arkansas",7.8,35425.0,50129.0
164,0500000US05105,"Perry County, Arkansas",5.5,48667.0,61422.0
165,0500000US05107,"Phillips County, Arkansas",10.6,29320.0,44558.0
166,0500000US05109,"Pike County, Arkansas",4.7,40401.0,56352.0
167,0500000US05111,"Poinsett County, Arkansas",5.8,40921.0,51257.0
168,0500000US05113,"Polk County, Arkansas",9.3,37974.0,55295.0
169,0500000US05115,"Pope County, Arkansas",6.4,43462.0,61268.0
170,0500000US05117,"Prairie County, Arkansas",7.1,42660.0,57282.0
171,0500000US05119,"Pulaski County, Arkansas",4.7,51749.0,78246.0
172,0500000US05121,"Randolph County, Arkansas",4.3,37218.0,54318.0
173,0500000US05123,"St. Francis County, Arkansas",6.2,35348.0,48443.0
174,0500000US05125,"Saline County, Arkansas",3.7,64412.0,78299.0
175,0500000US05127,"Scott County, Arkansas",8.1,36092.0,46067.0
176,0500000US05129,"Searcy County, Arkansas",3.8,36438.0,48048.0
177,0500000US05131,"Sebastian County, Arkansas",4.8,46228.0,63505.0
178,0500000US05133,"Sevier County, Arkansas",5.5,47704.0,63163.0
179,0500000US05135,"Sharp County, Arkansas",4.3,34671.0,48262.0
180,0500000US05137,"Stone County, Arkansas",6.3,38188.0,49809.0
181,0500000US05139,"Union County, Arkansas",5.0,44663.0,61326.0
182,0500000US05141,"Van Buren County, Arkansas",7.4,38499.0,51898.0
183,0500000US05143,"Washington County, Arkansas",4.8,50451.0,72327.0
184,0500000US05145,"White County, Arkansas",5.7,44029.0,61393.0
185,0500000US05147,"Woodruff County, Arkansas",7.8,32845.0,51320.0
186,0500000US05149,"Yell County, Arkansas",4.2,43923.0,59191.0
187,0500000US06001,"Alameda County, California",4.6,99406.0,130710.0
188,0500000US06003,"Alpine County, California",12.5,63750.0,97724.0
189,0500000US06005,"Amador County, California",6.9,62772.0,81659.0
190,0500000US06007,"Butte County, California",8.1,52537.0,75746.0
191,0500000US06009,"Calaveras County, California",6.4,63158.0,84039.0
192,0500000US06011,"Colusa County, California",4.3,59401.0,77196.0
193,0500000US06013,"Contra Costa County, California",5.3,99716.0,135742.0
194,0500000US06015,"Del Norte County, California",7.7,45283.0,63515.0
195,0500000US06017,"El Dorado County, California",5.5,83377.0,110041.0
196,0500000US06019,"Fresno County, California",8.7,53969.0,74776.0
197,0500000US06021,"Glenn County, California",5.3,49633.0,62706.0
198,0500000US06023,"Humboldt County, California",7.8,48041.0,68313.0
199,0500000US06025,"Imperial County, California",14.2,47622.0,64355.0
200,0500000US06027,"Inyo County, California",4.1,57316.0,71376.0
201,0500000US06029,"Kern County, California",9.8,53350.0,73478.0
202,0500000US06031,"Kings County, California",7.6,57848.0,72812.0
203,0500000US06033,"Lake County, California",8.7,47040.0,66591.0
204,0500000US06035,"Lassen County, California",6.5,56352.0,71713.0
205,0500000US06037,"Los Angeles County, California",6.1,68044.0,99133.0
206,0500000US06039,"Madera County, California",8.7,57585.0,74861.0
207,0500000US06041,"Marin County, California",3.7,115246.0,176019.0
208,0500000US06043,"Mariposa County, California",8.3,48820.0,61727.0
209,0500000US06045,"Mendocino County, California",8.7,51416.0,70648.0
210,0500000US06047,"Merced County, California",11.9,53672.0,74379.0
211,0500000US06049,"Modoc County, California",8.6,45507.0,53699.0
212,0500000US06051,"Mono County, California",3.4,62260.0,84427.0
213,0500000US06053,"Monterey County, California",4.9,71015.0,97451.0
214,0500000US06055,"Napa County, California",4.5,88596.0,123451.0
215,0500000US06057,"Nevada County, California",4.6,66096.0,91634.0
216,0500000US06059,"Orange County, California",4.6,90234.0,122488.0
217,0500000US06061,"Placer County, California",4.2,89691.0,115043.0
218,0500000US06063,"Plumas County, California",5.4,55359.0,77027.0
219,0500000US06065,"Riverside County, California",7.5,67005.0,88875.0
220,0500000US06067,"Sacramento County, California",6.5,67151.0,88883.0
221,0500000US06069,"San Benito County, California",6.9,86958.0,106604.0
222,0500000US06071,"San Bernardino County, California",7.7,63362.0,81382.0
223,0500000US06073,"San Diego County, California",6.0,78980.0,106600.0
224,0500000US06075,"San Francisco County, California",4.2,112449.0,160396.0
225,0500000US06077,"San Joaquin County, California",7.8,64432.0,86090.0
226,0500000US06079,"San Luis Obispo County, California",4.0,73518.0,96196.0
227,0500000US06081,"San Mateo County, California",3.7,122641.0,174055.0
228,0500000US06083,"Santa Barbara County, California",5.8,74624.0,106421.0
229,0500000US06085,"Santa Clara County, California",4.3,124055.0,164962.0
230,0500000US06087,"Santa Cruz County, California",5.7,82234.0,115265.0
231,0500000US06089,"Shasta County, California",5.5,54667.0,73415.0
232,0500000US06091,"Sierra County, California",5.3,52148.0,74547.0
233,0500000US06093,"Siskiyou County, California",7.1,45241.0,64251.0
234,0500000US06095,"Solano County, California",6.0,81472.0,100842.0
235,0500000US06097,"Sonoma County, California",4.4,81018.0,108169.0
236,0500000US06099,"Stanislaus County, California",9.1,60704.0,79228.0
237,0500000US06101,"Sutter County, California",8.3,59050.0,79429.0
238,0500000US06103,"Tehama County, California",8.6,44514.0,61939.0
239,0500000US06105,"Trinity County, California",8.8,40846.0,54714.0
240,0500000US06107,"Tulare County, California",9.5,49687.0,69493.0
241,0500000US06109,"Tuolumne County, California",5.2,60108.0,83571.0
242,0500000US06111,"Ventura County, California",5.1,88131.0,115600.0
243,0500000US06113,"Yolo County, California",6.2,70228.0,98244.0
244,0500000US06115,"Yuba County, California",7.2,58054.0,72679.0
245,0500000US08001,"Adams County, Colorado",4.0,71202.0,87596.0
246,0500000US08003,"Alamosa County, Colorado",9.2,37515.0,56513.0
247,0500000US08005,"Arapahoe County, Colorado",4.1,77469.0,104990.0
248,0500000US08007,"Archuleta County, Colorado",5.1,52221.0,71666.0
249,0500000US08009,"Baca County, Colorado",2.1,35878.0,51324.0
250,0500000US08011,"Bent County, Colorado",5.8,30900.0,44983.0
251,0500000US08013,"Boulder County, Colorado",4.2,83019.0,115966.0
252,0500000US08014,"Broomfield County, Colorado",3.2,96416.0,124778.0
253,0500000US08015,"Chaffee County, Colorado",3.4,55771.0,70142.0
254,0500000US08017,"Cheyenne County, Colorado",7.4,53977.0,70046.0
255,0500000US08019,"Clear Creek County, Colorado",3.1,67060.0,84430.0
256,0500000US08021,"Conejos County, Colorado",10.5,36084.0,50114.0
257,0500000US08023,"Costilla County, Colorado",9.6,30965.0,46633.0
258,0500000US08025,"Crowley County, Colorado",14.8,42135.0,50640.0
259,0500000US08027,"Custer County, Colorado",5.7,53119.0,64037.0
260,0500000US08029,"Delta County, Colorado",6.6,45269.0,65899.0
261,0500000US08031,"Denver County, Colorado",3.8,68592.0,99151.0
262,0500000US08033,"Dolores County, Colorado",3.9,45972.0,62136.0
263,0500000US08035,"Douglas County, Colorado",2.9,119730.0,147010.0
264,0500000US08037,"Eagle County, Colorado",1.9,84790.0,118174.0
265,0500000US08039,"Elbert County, Colorado",2.0,99199.0,121995.0
266,0500000US08041,"El Paso County, Colorado",5.8,68779.0,88333.0
267,0500000US08043,"Fremont County, Colorado",5.5,49409.0,64506.0
268,0500000US08045,"Garfield County, Colorado",4.4,75937.0,90090.0
269,0500000US08047,"Gilpin County, Colorado",1.5,76429.0,103719.0
270,0500000US08049,"Grand County, Colorado",3.3,71198.0,86284.0
271,0500000US08051,"Gunnison County, Colorado",5.1,56577.0,77389.0
272,0500000US08053,"Hinsdale County, Colorado",4.7,56339.0,74731.0
273,0500000US08055,"Huerfano County, Colorado",3.1,38137.0,50466.0
274,0500000US08057,"Jackson County, Colorado",1.7,53300.0,64192.0
275,0500000US08059,"Jefferson County, Colorado",3.6,82986.0,107456.0
276,0500000US08061,"Kiowa County, Colorado",2.8,41731.0,59705.0
277,0500000US08063,"Kit Carson County, Colorado",3.6,49349.0,69660.0
278,0500000US08065,"Lake County, Colorado",4.1,50565.0,64892.0
279,0500000US08067,"La Plata County, Colorado",4.1,68685.0,94761.0
280,0500000US08069,"Larimer County, Colorado",4.7,71881.0,93301.0
281,0500000US08071,"Las Animas County, Colorado",8.1,41817.0,56571.0
282,0500000US08073,"Lincoln County, Colorado",2.7,47258.0,66203.0
283,0500000US08075,"Logan County, Colorado",3.3,53318.0,64895.0
284,0500000US08077,"Mesa County, Colorado",6.7,55379.0,71408.0
285,0500000US08079,"Mineral County, Colorado",2.6,62188.0,74266.0
286,0500000US08081,"Moffat County, Colorado",4.4,57229.0,70569.0
287,0500000US08083,"Montezuma County, Colorado",5.1,49470.0,61197.0
288,0500000US08085,"Montrose County, Colorado",6.3,50489.0,66576.0
289,0500000US08087,"Morgan County, Colorado",4.1,53682.0,64702.0
290,0500000US08089,"Otero County, Colorado",7.3,38169.0,49140.0
291,0500000US08091,"Ouray County, Colorado",3.8,66417.0,89953.0
292,0500000US08093,"Park County, Colorado",5.5,73622.0,88346.0
293,0500000US08095,"Phillips County, Colorado",1.4,51155.0,65218.0
294,0500000US08097,"Pitkin County, Colorado",3.0,78935.0,123052.0
295,0500000US08099,"Prowers County, Colorado",4.8,41929.0,57202.0
296,0500000US08101,"Pueblo County, Colorado",7.5,46783.0,62799.0
297,0500000US08103,"Rio Blanco County, Colorado",5.9,54357.0,68199.0
298,0500000US08105,"Rio Grande County, Colorado",8.7,39123.0,57761.0
299,0500000US08107,"Routt County, Colorado",3.1,77443.0,106451.0
300,0500000US08109,"Saguache County, Colorado",6.2,38571.0,51603.0
301,0500000US08111,"San Juan County, Colorado",2.0,54625.0,68152.0
302,0500000US08113,"San Miguel County, Colorado",2.5,67038.0,103024.0
303,0500000US08115,"Sedgwick County, Colorado",7.0,43150.0,64634.0
304,0500000US08117,"Summit County, Colorado",3.2,79277.0,101084.0
305,0500000US08119,"Teller County, Colorado",5.8,66592.0,84460.0
306,0500000US08121,"Washington County, Colorado",2.4,50094.0,66293.0
307,0500000US08123,"Weld County, Colorado",4.1,74150.0,89427.0
308,0500000US08125,"Yuma County, Colorado",3.8,52022.0,68157.0
309,0500000US09001,"Fairfield County, Connecticut",6.6,95645.0,155154.0
310,0500000US09003,"Hartford County, Connecticut",5.8,75148.0,100938.0
311,0500000US09005,"Litchfield County, Connecticut",5.0,79906.0,107239.0
312,0500000US09007,"Middlesex County, Connecticut",4.6,85898.0,110132.0
313,0500000US09009,"New Haven County, Connecticut",6.4,69905.0,94740.0
314,0500000US09011,"New London County, Connecticut",5.9,73490.0,95858.0
315,0500000US09013,"Tolland County, Connecticut",4.9,87069.0,109723.0
316,0500000US09015,"Windham County, Connecticut",5.5,66550.0,82196.0
317,0500000US10001,"Kent County, Delaware",5.4,60910.0,75577.0
318,0500000US10003,"New Castle County, Delaware",5.9,73892.0,97068.0
319,0500000US10005,"Sussex County, Delaware",4.3,63162.0,84849.0
320,0500000US11001,"District of Columbia, District of Columbia",6.9,86420.0,127890.0
321,0500000US12001,"Alachua County, Florida",5.1,49689.0,71857.0
322,0500000US12003,"Baker County, Florida",4.6,63275.0,74509.0
323,0500000US12005,"Bay County, Florida",5.1,54316.0,71507.0
324,0500000US12007,"Bradford County, Florida",6.8,45921.0,57585.0
325,0500000US12009,"Brevard County, Florida",5.2,56775.0,77091.0
326,0500000US12011,"Broward County, Florida",6.1,59547.0,85851.0
327,0500000US12013,"Calhoun County, Florida",5.9,38568.0,53097.0
328,0500000US12015,"Charlotte County, Florida",5.9,51499.0,71130.0
329,0500000US12017,"Citrus County, Florida",8.0,44237.0,58601.0
330,0500000US12019,"Clay County, Florida",6.1,65740.0,82908.0
331,0500000US12021,"Collier County, Florida",3.9,69653.0,112784.0
332,0500000US12023,"Columbia County, Florida",8.6,46494.0,63704.0
333,0500000US12027,"DeSoto County, Florida",4.8,35438.0,49625.0
334,0500000US12029,"Dixie County, Florida",4.7,39828.0,56035.0
335,0500000US12031,"Duval County, Florida",5.8,55807.0,77522.0
336,0500000US12033,"Escambia County, Florida",6.2,50915.0,68758.0
337,0500000US12035,"Flagler County, Florida",4.8,54514.0,71667.0
338,0500000US12037,"Franklin County, Florida",6.2,46643.0,68529.0
339,0500000US12039,"Gadsden County, Florida",7.1,41401.0,53811.0
340,0500000US12041,"Gilchrist County, Florida",4.9,43640.0,56762.0
341,0500000US12043,"Glades County, Florida",12.0,40977.0,55963.0
342,0500000US12045,"Gulf County, Florida",4.4,47712.0,61039.0
343,0500000US12047,"Hamilton County, Florida",11.7,38569.0,51642.0
344,0500000US12049,"Hardee County, Florida",6.1,38682.0,53433.0
345,0500000US12051,"Hendry County, Florida",7.4,40820.0,56396.0
346,0500000US12053,"Hernando County, Florida",6.5,48812.0,62158.0
347,0500000US12055,"Highlands County, Florida",9.5,40942.0,59208.0
348,0500000US12057,"Hillsborough County, Florida",5.5,58884.0,83104.0
349,0500000US12059,"Holmes County, Florida",8.8,39102.0,51489.0
350,0500000US12061,"Indian River County, Florida",6.5,54740.0,87526.0
351,0500000US12063,"Jackson County, Florida",6.3,39872.0,53662.0
352,0500000US12065,"Jefferson County, Florida",6.2,47240.0,62304.0
353,0500000US12067,"Lafayette County, Florida",9.8,50165.0,57595.0
354,0500000US12069,"Lake County, Florida",5.5,54513.0,69788.0
355,0500000US12071,"Lee County, Florida",5.3,57832.0,82544.0
356,0500000US12073,"Leon County, Florida",7.2,53106.0,75693.0
357,0500000US12075,"Levy County, Florida",6.3,37326.0,49934.0
358,0500000US12077,"Liberty County, Florida",7.9,38015.0,50919.0
359,0500000US12079,"Madison County, Florida",4.7,37037.0,51664.0
360,0500000US12081,"Manatee County, Florida",5.9,59009.0,83097.0
361,0500000US12083,"Marion County, Florida",8.3,45371.0,62048.0
362,0500000US12085,"Martin County, Florida",4.5,61133.0,98131.0
363,0500000US12086,"Miami-Dade County, Florida",5.3,51347.0,79100.0
364,0500000US12087,"Monroe County, Florida",2.9,70033.0,104034.0
365,0500000US12089,"Nassau County, Florida",3.9,69943.0,92133.0
366,0500000US12091,"Okaloosa County, Florida",5.3,63412.0,82171.0
367,0500000US12093,"Okeechobee County, Florida",6.7,41760.0,58238.0
368,0500000US12095,"Orange County, Florida",5.1,58254.0,83706.0
369,0500000US12097,"Osceola County, Florida",5.3,52279.0,66856.0
370,0500000US12099,"Palm Beach County, Florida",5.9,63299.0,99173.0
371,0500000US12101,"Pasco County, Florida",5.7,52828.0,71321.0
372,0500000US12103,"Pinellas County, Florida",5.4,54090.0,78424.0
373,0500000US12105,"Polk County, Florida",5.9,50584.0,66810.0
374,0500000US12107,"Putnam County, Florida",8.7,37670.0,50838.0
375,0500000US12109,"St. Johns County, Florida",4.6,82252.0,113475.0
376,0500000US12111,"St. Lucie County, Florida",5.7,52322.0,68673.0
377,0500000US12113,"Santa Rosa County, Florida",5.4,67949.0,84311.0
378,0500000US12115,"Sarasota County, Florida",4.4,62236.0,90170.0
379,0500000US12117,"Seminole County, Florida",5.0,66768.0,90193.0
380,0500000US12119,"Sumter County, Florida",3.7,57226.0,74605.0
381,0500000US12121,"Suwannee County, Florida",6.0,47839.0,61690.0
382,0500000US12123,"Taylor County, Florida",5.9,40306.0,50152.0
383,0500000US12125,"Union County, Florida",6.9,44270.0,64521.0
384,0500000US12127,"Volusia County, Florida",4.9,49494.0,67025.0
385,0500000US12129,"Wakulla County, Florida",5.5,61410.0,73794.0
386,0500000US12131,"Walton County, Florida",4.8,58093.0,83745.0
387,0500000US12133,"Washington County, Florida",8.9,37022.0,48972.0
388,0500000US13001,"Appling County, Georgia",4.1,40304.0,54634.0
389,0500000US13003,"Atkinson County, Georgia",8.0,37197.0,54979.0
390,0500000US13005,"Bacon County, Georgia",4.5,37519.0,53187.0
391,0500000US13007,"Baker County, Georgia",7.1,32917.0,47336.0
392,0500000US13009,"Baldwin County, Georgia",8.2,43672.0,56958.0
393,0500000US13011,"Banks County, Georgia",4.9,47811.0,56327.0
394,0500000US13013,"Barrow County, Georgia",5.0,62345.0,72722.0
395,0500000US13015,"Bartow County, Georgia",4.7,57423.0,71769.0
396,0500000US13017,"Ben Hill County, Georgia",5.8,32229.0,43566.0
