,GEO_ID,NAME,unemp_rate,med_hh_inc,mean_hh_inc
326,0500000US12011,"Broward County, Florida",8.7,52954.0,75330.0
327,0500000US12013,"Calhoun County, Florida",10.1,37089.0,49059.0
328,0500000US12015,"Charlotte County, Florida",10.1,44865.0,61020.0
329,0500000US12017,"Citrus County, Florida",11.6,39054.0,52741.0
330,0500000US12019,"Clay County, Florida",8.9,59179.0,73919.0
331,0500000US12021,"Collier County, Florida",6.4,59783.0,98115.0
332,0500000US12023,"Columbia County, Florida",11.7,42848.0,58279.0
333,0500000US12027,"DeSoto County, Florida",8.3,35513.0,45558.0
334,0500000US12029,"Dixie County, Florida",5.3,34634.0,46132.0
335,0500000US12031,"Duval County, Florida",8.6,49196.0,67800.0
336,0500000US12033,"Escambia County, Florida",8.3,46117.0,60675.0
337,0500000US12035,"Flagler County, Florida",7.6,48898.0,63509.0
338,0500000US12037,"Franklin County, Florida",9.2,40301.0,58290.0
339,0500000US12039,"Gadsden County, Florida",9.6,38533.0,48855.0
340,0500000US12041,"Gilchrist County, Florida",9.7,40881.0,56532.0
341,0500000US12043,"Glades County, Florida",13.3,34143.0,43809.0
342,0500000US12045,"Gulf County, Florida",9.2,40822.0,54609.0
343,0500000US12047,"Hamilton County, Florida",14.0,38980.0,50282.0
344,0500000US12049,"Hardee County, Florida",11.3,36222.0,51648.0
345,0500000US12051,"Hendry County, Florida",10.1,37552.0,54242.0
346,0500000US12053,"Hernando County, Florida",11.2,42274.0,53679.0
347,0500000US12055,"Highlands County, Florida",12.3,35865.0,50189.0
348,0500000US12057,"Hillsborough County, Florida",7.9,51681.0,73512.0
349,0500000US12059,"Holmes County, Florida",13.1,37437.0,47684.0
350,0500000US12061,"Indian River County, Florida",10.3,47446.0,76333.0
351,0500000US12063,"Jackson County, Florida",12.3,35470.0,46708.0
352,0500000US12065,"Jefferson County, Florida",8.4,41696.0,56194.0
353,0500000US12067,"Lafayette County, Florida",15.0,36236.0,57575.0
354,0500000US12069,"Lake County, Florida",8.2,47141.0,61445.0
355,0500000US12071,"Lee County, Florida",8.5,50390.0,70904.0
356,0500000US12073,"Leon County, Florida",9.6,48248.0,67602.0
357,0500000US12075,"Levy County, Florida",9.9,35480.0,47711.0
358,0500000US12077,"Liberty County, Florida",9.1,37917.0,53532.0
359,0500000US12079,"Madison County, Florida",12.4,29806.0,43003.0
360,0500000US12081,"Manatee County, Florida",7.5,51483.0,71211.0
361,0500000US12083,"Marion County, Florida",10.1,40295.0,53620.0
362,0500000US12085,"Martin County, Florida",8.4,52622.0,83168.0
363,0500000US12086,"Miami-Dade County, Florida",8.5,44224.0,69069.0
364,0500000US12087,"Monroe County, Florida",4.9,60303.0,86618.0
365,0500000US12089,"Nassau County, Florida",7.6,59196.0,79482.0
366,0500000US12091,"Okaloosa County, Florida",6.5,57655.0,73353.0
367,0500000US12093,"Okeechobee County, Florida",11.2,36415.0,48448.0
368,0500000US12095,"Orange County, Florida",8.1,49391.0,70160.0
369,0500000US12097,"Osceola County, Florida",8.3,45536.0,58038.0
370,0500000US12099,"Palm Beach County, Florida",8.2,55277.0,85839.0
371,0500000US12101,"Pasco County, Florida",8.2,46010.0,61812.0
372,0500000US12103,"Pinellas County, Florida",7.3,47090.0,68094.0
373,0500000US12105,"Polk County, Florida",9.6,44146.0,57857.0
374,0500000US12107,"Putnam County, Florida",11.4,33003.0,45163.0
375,0500000US12109,"St. Johns County, Florida",6.0,69523.0,99254.0
376,0500000US12111,"St. Lucie County, Florida",9.9,44140.0,60418.0
377,0500000US12113,"Santa Rosa County, Florida",7.1,60652.0,76378.0
378,0500000US12115,"Sarasota County, Florida",7.1,52796.0,76744.0
379,0500000US12117,"Seminole County, Florida",8.0,58538.0,78910.0
380,0500000US12119,"Sumter County, Florida",7.9,52594.0,67844.0
381,0500000US12121,"Suwannee County, Florida",10.3,37796.0,50211.0
382,0500000US12123,"Taylor County, Florida",7.7,36195.0,46352.0
383,0500000US12125,"Union County, Florida",10.5,37778.0,47665.0
384,0500000US12127,"Volusia County, Florida",7.8,42240.0,58337.0
385,0500000US12129,"Wakulla County, Florida",7.1,54078.0,62976.0
386,0500000US12131,"Walton County, Florida",7.3,46910.0,69745.0
387,0500000US12133,"Washington County, Florida",9.8,38330.0,49709.0
388,0500000US13001,"Appling County, Georgia",8.5,37388.0,50952.0
389,0500000US13003,"Atkinson County, Georgia",5.9,31296.0,47994.0
390,0500000US13005,"Bacon County, Georgia",5.3,37303.0,48759.0
391,0500000US13007,"Baker County, Georgia",3.2,45903.0,53350.0
392,0500000US13009,"Baldwin County, Georgia",8.2,34595.0,51050.0
393,0500000US13011,"Banks County, Georgia",7.7,40721.0,49065.0
394,0500000US13013,"Barrow County, Georgia",8.6,53133.0,64241.0
395,0500000US13015,"Bartow County, Georgia",7.7,50565.0,63275.0
396,0500000US13017,"Ben Hill County, Georgia",7.8,29510.0,39139.0
